crime_code,crime_type,occurred_at,latitude,longitude,address,description,police_station,is_accident,is_women_related,severity
NDPS-21,NDPS-DrugPossession,2025-08-02T03:09:00,13.007133,80.318227,"Sector 72, Zone 14",FIR narrative sample #754 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-06-10T01:12:00,13.046334,80.195363,"Sector 85, Zone 18",FIR narrative sample #755 for NDPS-DrugPossession.,Velachery PS,False,False,4
379,IPC-Theft,2024-06-13T01:46:00,13.016757,77.523452,"Sector 78, Zone 10",FIR narrative sample #756 for IPC-Theft.,Velachery PS,False,False,2
307,IPC-AttemptToMurder,2025-02-11T11:42:00,17.446715,78.470203,"Sector 31, Zone 4",FIR narrative sample #757 for IPC-AttemptToMurder.,Adyar PS,False,False,4
MV-184,Accident-RashDriving,2024-11-07T03:33:00,17.437637,78.558648,"Sector 64, Zone 3",FIR narrative sample #758 for Accident-RashDriving.,Velachery PS,True,False,3
420,IPC-Fraud,2024-07-28T03:49:00,12.944286,77.608092,"Sector 96, Zone 8",FIR narrative sample #759 for IPC-Fraud.,Tambaram PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-08-23T04:06:00,13.036957,80.234628,"Sector 8, Zone 16",FIR narrative sample #760 for NDPS-DrugPossession.,Mylapore PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-03-16T22:07:00,12.978919,77.590577,"Sector 19, Zone 12",FIR narrative sample #761 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2025-03-23T09:01:00,17.459689,78.50363,"Sector 7, Zone 8",FIR narrative sample #762 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
376,IPC-SexualOffence,2024-09-15T12:19:00,17.458357,78.464757,"Sector 69, Zone 8",FIR narrative sample #763 for IPC-SexualOffence.,T. Nagar PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-03-02T00:58:00,13.040001,77.661468,"Sector 39, Zone 7",FIR narrative sample #764 for NDPS-DrugConsumption.,Adyar PS,False,False,3
379,IPC-Theft,2025-01-09T20:20:00,17.370006,78.412121,"Sector 61, Zone 14",FIR narrative sample #765 for IPC-Theft.,Anna Nagar PS,False,False,2
323,IPC-Assault,2025-01-26T03:52:00,13.114457,80.271714,"Sector 94, Zone 18",FIR narrative sample #766 for IPC-Assault.,Mylapore PS,False,False,2
323,IPC-Assault,2024-12-25T22:01:00,13.10532,80.220098,"Sector 18, Zone 1",FIR narrative sample #767 for IPC-Assault.,Tambaram PS,False,False,2
NDPS-21,NDPS-DrugPossession,2025-09-11T20:19:00,12.983729,77.532333,"Sector 99, Zone 5",FIR narrative sample #768 for NDPS-DrugPossession.,Tambaram PS,False,False,4
MV-184,Accident-RashDriving,2024-05-01T13:50:00,12.963838,77.654361,"Sector 88, Zone 19",FIR narrative sample #769 for Accident-RashDriving.,Adyar PS,True,False,3
323,IPC-Assault,2025-06-19T06:05:00,12.950416,77.577559,"Sector 29, Zone 1",FIR narrative sample #770 for IPC-Assault.,Mylapore PS,False,False,2
302,IPC-Murder,2024-09-09T20:39:00,17.341593,78.420936,"Sector 90, Zone 6",FIR narrative sample #771 for IPC-Murder.,Velachery PS,False,False,5
302,IPC-Murder,2025-02-17T19:27:00,17.346625,78.42095,"Sector 16, Zone 1",FIR narrative sample #772 for IPC-Murder.,Mylapore PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2025-01-13T14:52:00,17.384064,78.442617,"Sector 37, Zone 16",FIR narrative sample #773 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-11-21T13:54:00,13.098713,80.349933,"Sector 25, Zone 14",FIR narrative sample #774 for NDPS-DrugPossession.,Tambaram PS,False,False,4
379,IPC-Theft,2025-02-09T04:01:00,13.047781,77.552278,"Sector 48, Zone 19",FIR narrative sample #775 for IPC-Theft.,Adyar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2026-01-06T00:30:00,13.142131,80.346604,"Sector 92, Zone 13",FIR narrative sample #776 for NDPS-DrugConsumption.,Adyar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-07-31T08:04:00,13.09182,80.199038,"Sector 46, Zone 20",FIR narrative sample #777 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
MV-184,Accident-RashDriving,2024-04-07T23:51:00,13.003558,80.271427,"Sector 86, Zone 12",FIR narrative sample #778 for Accident-RashDriving.,Anna Nagar PS,True,False,3
379,IPC-Theft,2024-09-08T01:37:00,13.044347,80.271299,"Sector 17, Zone 3",FIR narrative sample #779 for IPC-Theft.,Anna Nagar PS,False,False,2
323,IPC-Assault,2024-04-06T16:27:00,13.044365,80.240823,"Sector 36, Zone 12",FIR narrative sample #780 for IPC-Assault.,Anna Nagar PS,False,False,2
NDPS-21,NDPS-DrugPossession,2025-06-18T08:39:00,12.974316,77.584324,"Sector 63, Zone 5",FIR narrative sample #781 for NDPS-DrugPossession.,Tambaram PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-05-30T20:51:00,12.900116,77.538379,"Sector 61, Zone 9",FIR narrative sample #782 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
379,IPC-Theft,2024-04-11T14:27:00,13.161932,80.339053,"Sector 91, Zone 18",FIR narrative sample #783 for IPC-Theft.,Velachery PS,False,True,2
NDPS-27,NDPS-DrugConsumption,2024-12-21T15:07:00,17.443701,78.426485,"Sector 24, Zone 6",FIR narrative sample #784 for NDPS-DrugConsumption.,Velachery PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-06-28T18:57:00,17.398708,78.500068,"Sector 99, Zone 19",FIR narrative sample #785 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
379,IPC-Theft,2025-02-01T02:15:00,12.999905,77.656579,"Sector 88, Zone 4",FIR narrative sample #786 for IPC-Theft.,Tambaram PS,False,True,2
NDPS-21,NDPS-DrugPossession,2025-03-17T18:59:00,13.136616,80.215304,"Sector 85, Zone 16",FIR narrative sample #787 for NDPS-DrugPossession.,Tambaram PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-06-29T08:38:00,17.305929,78.561863,"Sector 42, Zone 19",FIR narrative sample #788 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
379,IPC-Theft,2025-08-30T01:51:00,17.350273,78.534404,"Sector 78, Zone 13",FIR narrative sample #789 for IPC-Theft.,Mylapore PS,False,False,2
307,IPC-AttemptToMurder,2025-02-19T08:11:00,13.157108,80.329182,"Sector 21, Zone 13",FIR narrative sample #790 for IPC-AttemptToMurder.,Adyar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-06-16T20:48:00,17.329662,78.454467,"Sector 40, Zone 20",FIR narrative sample #791 for NDPS-DrugPossession.,Tambaram PS,False,False,4
379,IPC-Theft,2025-04-01T21:06:00,12.973625,77.59294,"Sector 35, Zone 19",FIR narrative sample #792 for IPC-Theft.,Anna Nagar PS,False,False,2
MV-184,Accident-RashDriving,2025-01-25T02:48:00,13.021359,77.612819,"Sector 12, Zone 2",FIR narrative sample #793 for Accident-RashDriving.,Anna Nagar PS,True,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-04-19T14:43:00,13.106318,80.304882,"Sector 81, Zone 17",FIR narrative sample #794 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
307,IPC-AttemptToMurder,2025-06-10T14:27:00,13.147853,80.267118,"Sector 88, Zone 10",FIR narrative sample #795 for IPC-AttemptToMurder.,Adyar PS,False,False,4
420,IPC-Fraud,2024-10-15T13:18:00,17.312637,78.418945,"Sector 66, Zone 14",FIR narrative sample #796 for IPC-Fraud.,T. Nagar PS,False,True,3
NDPS-21,NDPS-DrugPossession,2025-12-28T14:42:00,17.395957,78.447241,"Sector 99, Zone 17",FIR narrative sample #797 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
302,IPC-Murder,2025-12-08T23:42:00,12.920328,77.543753,"Sector 54, Zone 10",FIR narrative sample #798 for IPC-Murder.,T. Nagar PS,False,False,5
323,IPC-Assault,2024-08-10T23:29:00,17.376992,78.535953,"Sector 28, Zone 6",FIR narrative sample #799 for IPC-Assault.,Adyar PS,False,False,2
307,IPC-AttemptToMurder,2024-07-24T08:55:00,17.322013,78.4922,"Sector 2, Zone 6",FIR narrative sample #800 for IPC-AttemptToMurder.,T. Nagar PS,False,True,4
NDPS-27,NDPS-DrugConsumption,2024-12-18T22:25:00,17.459529,78.503002,"Sector 79, Zone 12",FIR narrative sample #801 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-05-29T02:08:00,13.00492,80.208606,"Sector 4, Zone 7",FIR narrative sample #802 for NDPS-DrugPossession.,Adyar PS,False,True,4
NDPS-27,NDPS-DrugConsumption,2024-06-08T04:41:00,13.072426,80.290869,"Sector 12, Zone 10",FIR narrative sample #803 for NDPS-DrugConsumption.,Adyar PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2025-11-03T15:27:00,13.021333,80.335086,"Sector 63, Zone 16",FIR narrative sample #804 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
302,IPC-Murder,2024-12-29T18:15:00,13.049873,80.323412,"Sector 2, Zone 4",FIR narrative sample #805 for IPC-Murder.,Velachery PS,False,False,5
NDPS-21,NDPS-DrugPossession,2025-02-02T15:47:00,17.400334,78.495389,"Sector 52, Zone 16",FIR narrative sample #806 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2024-08-06T23:39:00,17.449812,78.545521,"Sector 68, Zone 1",FIR narrative sample #807 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-08-21T10:35:00,13.045556,80.294428,"Sector 64, Zone 20",FIR narrative sample #808 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
323,IPC-Assault,2024-12-30T22:27:00,13.028513,80.306893,"Sector 30, Zone 17",FIR narrative sample #809 for IPC-Assault.,Anna Nagar PS,False,False,2
420,IPC-Fraud,2024-08-10T21:21:00,17.441553,78.521132,"Sector 93, Zone 13",FIR narrative sample #810 for IPC-Fraud.,Velachery PS,False,False,3
NDPS-21,NDPS-DrugPossession,2024-05-14T20:47:00,13.018956,77.642561,"Sector 27, Zone 10",FIR narrative sample #811 for NDPS-DrugPossession.,Mylapore PS,False,False,4
307,IPC-AttemptToMurder,2024-05-20T15:08:00,13.034617,80.28762,"Sector 64, Zone 10",FIR narrative sample #812 for IPC-AttemptToMurder.,Anna Nagar PS,False,False,4
420,IPC-Fraud,2025-09-01T17:03:00,13.060106,80.232429,"Sector 65, Zone 2",FIR narrative sample #813 for IPC-Fraud.,Adyar PS,False,False,3
307,IPC-AttemptToMurder,2025-04-23T13:07:00,17.34127,78.496617,"Sector 46, Zone 2",FIR narrative sample #814 for IPC-AttemptToMurder.,Velachery PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-07-04T04:54:00,17.444791,78.503386,"Sector 57, Zone 15",FIR narrative sample #815 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
307,IPC-AttemptToMurder,2025-12-16T19:39:00,13.134478,80.197415,"Sector 16, Zone 7",FIR narrative sample #816 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
323,IPC-Assault,2025-10-25T23:18:00,17.375643,78.487643,"Sector 20, Zone 12",FIR narrative sample #817 for IPC-Assault.,T. Nagar PS,False,False,2
323,IPC-Assault,2025-11-13T03:54:00,13.072957,80.25722,"Sector 61, Zone 11",FIR narrative sample #818 for IPC-Assault.,Adyar PS,False,False,2
376,IPC-SexualOffence,2024-11-02T05:05:00,12.95119,77.635375,"Sector 32, Zone 5",FIR narrative sample #819 for IPC-SexualOffence.,Tambaram PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2025-01-27T07:08:00,12.957746,77.580089,"Sector 88, Zone 12",FIR narrative sample #820 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
302,IPC-Murder,2025-01-05T04:49:00,13.11752,80.273476,"Sector 41, Zone 13",FIR narrative sample #821 for IPC-Murder.,Velachery PS,False,False,5
379,IPC-Theft,2025-01-14T01:25:00,13.108328,80.293335,"Sector 81, Zone 17",FIR narrative sample #822 for IPC-Theft.,T. Nagar PS,False,False,2
376,IPC-SexualOffence,2025-01-29T12:56:00,17.417126,78.546467,"Sector 45, Zone 1",FIR narrative sample #823 for IPC-SexualOffence.,Velachery PS,False,False,5
376,IPC-SexualOffence,2024-10-10T19:58:00,13.114747,80.26209,"Sector 80, Zone 20",FIR narrative sample #824 for IPC-SexualOffence.,Mylapore PS,False,True,5
NDPS-27,NDPS-DrugConsumption,2024-04-19T11:56:00,17.369721,78.438267,"Sector 69, Zone 11",FIR narrative sample #825 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-11-25T16:34:00,12.925798,77.596467,"Sector 97, Zone 6",FIR narrative sample #826 for NDPS-DrugPossession.,Velachery PS,False,False,4
302,IPC-Murder,2026-03-06T17:37:00,12.930214,77.638465,"Sector 15, Zone 2",FIR narrative sample #827 for IPC-Murder.,Mylapore PS,False,False,5
323,IPC-Assault,2025-07-12T20:32:00,12.91141,77.63565,"Sector 39, Zone 19",FIR narrative sample #828 for IPC-Assault.,Anna Nagar PS,False,False,2
302,IPC-Murder,2024-12-25T10:15:00,17.46324,78.497196,"Sector 86, Zone 18",FIR narrative sample #829 for IPC-Murder.,Tambaram PS,False,False,5
MV-184,Accident-RashDriving,2025-08-07T11:19:00,12.998308,77.645013,"Sector 92, Zone 13",FIR narrative sample #830 for Accident-RashDriving.,Adyar PS,True,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-07-24T03:20:00,17.398179,78.538355,"Sector 19, Zone 14",FIR narrative sample #831 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2026-01-10T02:03:00,13.033761,77.5908,"Sector 87, Zone 17",FIR narrative sample #832 for NDPS-DrugPossession.,Velachery PS,False,False,4
NDPS-21,NDPS-DrugPossession,2024-08-09T17:33:00,13.031122,77.608089,"Sector 89, Zone 16",FIR narrative sample #833 for NDPS-DrugPossession.,Anna Nagar PS,False,False,4
NDPS-21,NDPS-DrugPossession,2025-10-19T04:32:00,13.080262,80.263934,"Sector 68, Zone 4",FIR narrative sample #834 for NDPS-DrugPossession.,Mylapore PS,False,False,4
420,IPC-Fraud,2024-12-23T15:02:00,17.330094,78.496144,"Sector 78, Zone 14",FIR narrative sample #835 for IPC-Fraud.,T. Nagar PS,False,False,3
307,IPC-AttemptToMurder,2025-12-01T11:36:00,12.898045,77.539129,"Sector 39, Zone 10",FIR narrative sample #836 for IPC-AttemptToMurder.,Velachery PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2026-03-06T04:09:00,17.372481,78.556591,"Sector 28, Zone 6",FIR narrative sample #837 for NDPS-DrugConsumption.,Velachery PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2026-04-01T03:35:00,12.90241,77.521749,"Sector 73, Zone 15",FIR narrative sample #838 for NDPS-DrugConsumption.,Velachery PS,False,False,3
323,IPC-Assault,2025-03-13T15:53:00,17.438389,78.42795,"Sector 59, Zone 15",FIR narrative sample #839 for IPC-Assault.,Tambaram PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2025-11-02T23:20:00,13.13067,80.29702,"Sector 51, Zone 11",FIR narrative sample #840 for NDPS-DrugConsumption.,Adyar PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2026-02-16T21:56:00,13.009346,77.617947,"Sector 4, Zone 19",FIR narrative sample #841 for ArmsAct-IllegalWeapon.,Tambaram PS,False,False,4
376,IPC-SexualOffence,2024-09-06T20:07:00,17.394496,78.437488,"Sector 97, Zone 2",FIR narrative sample #842 for IPC-SexualOffence.,Mylapore PS,False,False,5
MV-184,Accident-RashDriving,2024-10-16T06:48:00,12.972022,77.517586,"Sector 24, Zone 1",FIR narrative sample #843 for Accident-RashDriving.,Mylapore PS,True,False,3
376,IPC-SexualOffence,2025-09-05T07:53:00,17.439227,78.499428,"Sector 78, Zone 11",FIR narrative sample #844 for IPC-SexualOffence.,Mylapore PS,False,True,5
NDPS-21,NDPS-DrugPossession,2024-08-08T01:31:00,13.057093,80.219581,"Sector 41, Zone 13",FIR narrative sample #845 for NDPS-DrugPossession.,Mylapore PS,False,True,4
376,IPC-SexualOffence,2025-12-31T03:06:00,17.331905,78.429745,"Sector 20, Zone 10",FIR narrative sample #846 for IPC-SexualOffence.,T. Nagar PS,False,True,5
NDPS-21,NDPS-DrugPossession,2024-05-09T05:03:00,17.45878,78.435733,"Sector 50, Zone 4",FIR narrative sample #847 for NDPS-DrugPossession.,Velachery PS,False,False,4
323,IPC-Assault,2025-11-09T13:57:00,12.932869,77.665252,"Sector 26, Zone 8",FIR narrative sample #848 for IPC-Assault.,T. Nagar PS,False,False,2
MV-184,Accident-RashDriving,2024-08-11T07:31:00,17.425382,78.468308,"Sector 41, Zone 15",FIR narrative sample #849 for Accident-RashDriving.,T. Nagar PS,True,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-02-11T02:30:00,13.067899,80.228098,"Sector 71, Zone 19",FIR narrative sample #850 for ArmsAct-IllegalWeapon.,Velachery PS,False,False,4
307,IPC-AttemptToMurder,2025-07-25T17:41:00,13.051438,80.255779,"Sector 65, Zone 7",FIR narrative sample #851 for IPC-AttemptToMurder.,Tambaram PS,False,False,4
379,IPC-Theft,2025-03-17T17:10:00,13.088706,80.2585,"Sector 6, Zone 1",FIR narrative sample #852 for IPC-Theft.,Anna Nagar PS,False,False,2
NDPS-27,NDPS-DrugConsumption,2024-07-07T09:41:00,13.002787,80.340061,"Sector 33, Zone 13",FIR narrative sample #853 for NDPS-DrugConsumption.,Mylapore PS,False,False,3
323,IPC-Assault,2024-06-25T06:37:00,17.35001,78.432527,"Sector 39, Zone 3",FIR narrative sample #854 for IPC-Assault.,T. Nagar PS,False,False,2
NDPS-21,NDPS-DrugPossession,2024-04-18T03:53:00,13.118712,80.350511,"Sector 79, Zone 17",FIR narrative sample #855 for NDPS-DrugPossession.,Adyar PS,False,False,4
323,IPC-Assault,2024-05-05T10:40:00,13.048342,77.627841,"Sector 42, Zone 11",FIR narrative sample #856 for IPC-Assault.,Tambaram PS,False,False,2
420,IPC-Fraud,2024-12-19T19:21:00,13.148943,80.212096,"Sector 61, Zone 1",FIR narrative sample #857 for IPC-Fraud.,Mylapore PS,False,False,3
302,IPC-Murder,2024-05-15T05:26:00,17.448243,78.519228,"Sector 11, Zone 3",FIR narrative sample #858 for IPC-Murder.,Mylapore PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2026-03-03T21:28:00,17.324746,78.562226,"Sector 46, Zone 13",FIR narrative sample #859 for ArmsAct-IllegalWeapon.,Mylapore PS,False,False,4
379,IPC-Theft,2024-04-20T00:07:00,12.950877,77.545479,"Sector 3, Zone 9",FIR narrative sample #860 for IPC-Theft.,Tambaram PS,False,True,2
323,IPC-Assault,2025-09-19T02:52:00,17.405038,78.536046,"Sector 47, Zone 2",FIR narrative sample #861 for IPC-Assault.,Anna Nagar PS,False,False,2
376,IPC-SexualOffence,2024-11-15T22:45:00,17.338454,78.438074,"Sector 15, Zone 9",FIR narrative sample #862 for IPC-SexualOffence.,Anna Nagar PS,False,False,5
MV-184,Accident-RashDriving,2024-11-07T15:10:00,17.336003,78.52491,"Sector 73, Zone 6",FIR narrative sample #863 for Accident-RashDriving.,Mylapore PS,True,False,3
307,IPC-AttemptToMurder,2024-08-09T04:47:00,13.023089,80.34007,"Sector 94, Zone 9",FIR narrative sample #864 for IPC-AttemptToMurder.,Mylapore PS,False,False,4
420,IPC-Fraud,2024-05-09T00:44:00,17.390271,78.447167,"Sector 1, Zone 14",FIR narrative sample #865 for IPC-Fraud.,Anna Nagar PS,False,False,3
302,IPC-Murder,2025-05-08T13:54:00,12.935446,77.623428,"Sector 67, Zone 2",FIR narrative sample #866 for IPC-Murder.,Velachery PS,False,False,5
420,IPC-Fraud,2026-02-14T08:58:00,12.976786,77.565199,"Sector 11, Zone 19",FIR narrative sample #867 for IPC-Fraud.,Velachery PS,False,False,3
302,IPC-Murder,2025-08-15T22:27:00,13.149419,80.2222,"Sector 81, Zone 4",FIR narrative sample #868 for IPC-Murder.,T. Nagar PS,False,False,5
302,IPC-Murder,2024-11-28T13:51:00,13.097505,80.290908,"Sector 32, Zone 4",FIR narrative sample #869 for IPC-Murder.,Velachery PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-08-02T10:53:00,13.134161,80.273848,"Sector 77, Zone 20",FIR narrative sample #870 for NDPS-DrugConsumption.,T. Nagar PS,False,False,3
NDPS-27,NDPS-DrugConsumption,2025-12-27T20:28:00,17.324972,78.562624,"Sector 41, Zone 3",FIR narrative sample #871 for NDPS-DrugConsumption.,Anna Nagar PS,False,False,3
379,IPC-Theft,2026-01-30T14:03:00,12.989318,77.583694,"Sector 72, Zone 2",FIR narrative sample #872 for IPC-Theft.,T. Nagar PS,False,False,2
376,IPC-SexualOffence,2025-03-09T12:06:00,17.425314,78.443998,"Sector 80, Zone 1",FIR narrative sample #873 for IPC-SexualOffence.,Tambaram PS,False,False,5
NDPS-27,NDPS-DrugConsumption,2025-03-06T14:50:00,13.03239,77.613677,"Sector 4, Zone 15",FIR narrative sample #874 for NDPS-DrugConsumption.,Tambaram PS,False,False,3
ARMS-25,ArmsAct-IllegalWeapon,2025-05-02T18:12:00,13.01913,80.285928,"Sector 74, Zone 5",FIR narrative sample #875 for ArmsAct-IllegalWeapon.,Adyar PS,False,False,4
ARMS-25,ArmsAct-IllegalWeapon,2025-07-15T11:26:00,13.00754,77.58574,"Sector 8, Zone 5",FIR narrative sample #876 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
376,IPC-SexualOffence,2024-08-13T13:32:00,17.4257,78.45649,"Sector 19, Zone 16",FIR narrative sample #877 for IPC-SexualOffence.,Adyar PS,False,False,5
376,IPC-SexualOffence,2024-07-25T10:18:00,13.046843,77.597429,"Sector 8, Zone 8",FIR narrative sample #878 for IPC-SexualOffence.,Adyar PS,False,False,5
ARMS-25,ArmsAct-IllegalWeapon,2024-09-08T01:27:00,12.922865,77.54666,"Sector 44, Zone 7",FIR narrative sample #879 for ArmsAct-IllegalWeapon.,T. Nagar PS,False,False,4
NDPS-27,NDPS-DrugConsumption,2024-04-22T22:29:00,17.415786,78.543021,"Sector 79, Zone 10",FIR narrative sample #880 for NDPS-DrugConsumption.,Velachery PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-05-02T05:06:00,13.031777,77.660287,"Sector 82, Zone 8",FIR narrative sample #881 for NDPS-DrugPossession.,T. Nagar PS,False,False,4
420,IPC-Fraud,2024-12-12T19:13:00,13.079619,80.313636,"Sector 49, Zone 7",FIR narrative sample #882 for IPC-Fraud.,Tambaram PS,False,False,3
NDPS-21,NDPS-DrugPossession,2025-09-27T00:23:00,13.014497,80.195503,"Sector 57, Zone 7",FIR narrative sample #883 for NDPS-DrugPossession.,Velachery PS,False,False,4
MV-184,Accident-RashDriving,2025-03-31T01:01:00,13.034352,80.218563,"Sector 23, Zone 11",FIR narrative sample #884 for Accident-RashDriving.,Tambaram PS,True,False,3
